Trial,Mode,ZScore,BetSide,BetSize,Outcome,Won,PnL,Bankroll
1325,ANTI-SYNC,-2.191,UN,2.28,UN,True,2.28,19.66
1326,ANTI-SYNC,-2.191,UN,2.58,OV,False,-2.58,17.08
1327,ANTI-SYNC,-2.191,UN,2.25,OV,False,-2.25,14.83
1328,ANTI-SYNC,-2.191,UN,1.95,OV,False,-1.95,12.88
1329,ANTI-SYNC,-2.191,UN,1.69,UN,True,1.69,14.57
1330,ANTI-SYNC,-2.191,UN,1.92,UN,True,1.92,16.49
1331,ANTI-SYNC,-2.191,UN,2.17,OV,False,-2.17,14.32
1332,ANTI-SYNC,-2.191,UN,1.88,UN,True,1.88,16.20
1333,ANTI-SYNC,-2.191,UN,2.13,OV,False,-2.13,14.07
1334,ANTI-SYNC,-2.191,UN,1.85,UN,True,1.85,15.92
1335,ANTI-SYNC,-2.191,UN,2.09,UN,True,2.09,18.01
1336,ANTI-SYNC,-2.191,UN,2.37,OV,False,-2.37,15.64
1337,ANTI-SYNC,-2.191,UN,2.06,UN,True,2.06,17.70
1338,ANTI-SYNC,-2.191,UN,2.33,OV,False,-2.33,15.37
1339,ANTI-SYNC,-2.191,UN,2.02,UN,True,2.02,17.39
1340,ANTI-SYNC,-2.191,UN,2.29,UN,True,2.29,19.68
1341,ANTI-SYNC,-2.191,UN,2.59,OV,False,-2.59,17.09
1342,ANTI-SYNC,-2.191,UN,2.25,OV,False,-2.25,14.84
1343,ANTI-SYNC,-2.191,UN,1.95,OV,False,-1.95,12.89
1344,ANTI-SYNC,-2.191,UN,1.69,OV,False,-1.69,11.20
1345,ANTI-SYNC,-2.191,UN,1.47,OV,False,-1.47,9.73
1346,ANTI-SYNC,-2.191,UN,1.28,UN,True,1.28,11.01
1347,ANTI-SYNC,-2.191,UN,1.45,UN,True,1.45,12.46
1348,ANTI-SYNC,-2.191,UN,1.64,UN,True,1.64,14.10
1349,ANTI-SYNC,-2.191,UN,1.85,OV,False,-1.85,12.25
1350,ANTI-SYNC,-2.191,UN,1.61,UN,True,1.61,13.86
1351,ANTI-SYNC,-2.191,UN,1.82,UN,True,1.82,15.68
1352,ANTI-SYNC,-2.191,UN,2.06,UN,True,2.06,17.74
1353,ANTI-SYNC,-2.191,UN,2.33,OV,False,-2.33,15.41
1354,ANTI-SYNC,-2.191,UN,2.03,UN,True,2.03,17.44
1355,ANTI-SYNC,-2.191,UN,2.29,OV,False,-2.29,15.15
1356,ANTI-SYNC,-2.191,UN,1.99,UN,True,1.99,17.14
1357,ANTI-SYNC,-2.191,UN,2.25,OV,False,-2.25,14.89
1358,ANTI-SYNC,-2.191,UN,1.96,OV,False,-1.96,12.93
1359,ANTI-SYNC,-2.191,UN,1.70,OV,False,-1.70,11.23
1360,ANTI-SYNC,-2.191,UN,1.48,UN,True,1.48,12.71
1361,ANTI-SYNC,-2.191,UN,1.67,UN,True,1.67,14.38
1362,ANTI-SYNC,-2.191,UN,1.89,OV,False,-1.89,12.49
1363,ANTI-SYNC,-2.191,UN,1.64,UN,True,1.64,14.13
1364,ANTI-SYNC,-2.191,UN,1.86,UN,True,1.86,15.99
1365,ANTI-SYNC,-2.191,UN,2.10,UN,True,2.10,18.09
1366,ANTI-SYNC,-2.191,UN,2.38,OV,False,-2.38,15.71
1367,ANTI-SYNC,-2.191,UN,2.07,UN,True,2.07,17.78
1368,ANTI-SYNC,-2.191,UN,2.34,OV,False,-2.34,15.44
1369,ANTI-SYNC,-2.191,UN,2.03,UN,True,2.03,17.47
1370,ANTI-SYNC,-2.191,UN,2.30,UN,True,2.30,19.77
1371,ANTI-SYNC,-2.191,UN,2.60,UN,True,2.60,22.37
1372,ANTI-SYNC,-2.191,UN,2.94,UN,True,2.94,25.31
1373,ANTI-SYNC,-2.191,UN,3.33,UN,True,3.33,28.64
1374,ANTI-SYNC,-2.191,UN,3.76,UN,True,3.76,32.40
1375,ANTI-SYNC,-2.191,UN,4.26,OV,False,-4.26,28.14
1376,ANTI-SYNC,-2.191,UN,3.70,UN,True,3.70,31.84
1377,ANTI-SYNC,-2.191,UN,4.19,OV,False,-4.19,27.65
1378,ANTI-SYNC,-2.191,UN,3.63,OV,False,-3.63,24.02
1379,ANTI-SYNC,-2.191,UN,3.16,OV,False,-3.16,20.86
1380,ANTI-SYNC,-2.191,UN,2.74,OV,False,-2.74,18.12
1381,ANTI-SYNC,-2.191,UN,2.38,UN,True,2.38,20.50
1382,ANTI-SYNC,-2.191,UN,2.69,UN,True,2.69,23.19
1383,ANTI-SYNC,-2.191,UN,3.05,OV,False,-3.05,20.14
1384,ANTI-SYNC,-2.191,UN,2.65,OV,False,-2.65,17.49
1385,ANTI-SYNC,-2.191,UN,2.30,UN,True,2.30,19.79
1386,ANTI-SYNC,-2.191,UN,2.60,UN,True,2.60,22.39
1387,ANTI-SYNC,-2.191,UN,2.94,OV,False,-2.94,19.45
1388,ANTI-SYNC,-2.191,UN,2.56,OV,False,-2.56,16.89
1389,ANTI-SYNC,-2.191,UN,2.22,OV,False,-2.22,14.67
1390,ANTI-SYNC,-2.191,UN,1.93,OV,False,-1.93,12.74
1391,ANTI-SYNC,-2.191,UN,1.67,UN,True,1.67,14.41
1392,ANTI-SYNC,-2.191,UN,1.89,OV,False,-1.89,12.52
1393,ANTI-SYNC,-2.191,UN,1.65,OV,False,-1.65,10.87
1394,ANTI-SYNC,-2.191,UN,1.43,UN,True,1.43,12.30
1395,ANTI-SYNC,-2.191,UN,1.62,UN,True,1.62,13.92
1396,ANTI-SYNC,-2.191,UN,1.83,OV,False,-1.83,12.09
1397,ANTI-SYNC,-2.191,UN,1.59,UN,True,1.59,13.68
1398,ANTI-SYNC,-2.191,UN,1.80,OV,False,-1.80,11.88
1399,ANTI-SYNC,-2.191,UN,1.56,OV,False,-1.56,10.32
1400,ANTI-SYNC,-2.191,UN,1.36,OV,False,-1.36,8.96
1401,ANTI-SYNC,-2.191,UN,1.18,OV,False,-1.18,7.78
1582,SYNC,2.191,OV,1.02,OV,True,1.02,8.80
1583,SYNC,2.191,OV,1.16,OV,True,1.16,9.96
1584,SYNC,2.191,OV,1.31,OV,True,1.31,11.27
1585,SYNC,2.191,OV,1.48,OV,True,1.48,12.75
1586,SYNC,2.191,OV,1.68,OV,True,1.68,14.43
1587,SYNC,2.191,OV,1.90,OV,True,1.90,16.33
1588,SYNC,2.191,OV,2.15,UN,False,-2.15,14.18
1589,SYNC,2.191,OV,1.86,UN,False,-1.86,12.32
1590,SYNC,2.191,OV,1.62,OV,True,1.62,13.94
1591,SYNC,2.191,OV,1.83,OV,True,1.83,15.77
1592,SYNC,2.191,OV,2.07,UN,False,-2.07,13.70
1593,SYNC,2.191,OV,1.80,UN,False,-1.80,11.90
1594,SYNC,2.191,OV,1.56,UN,False,-1.56,10.34
1595,SYNC,2.191,OV,1.36,OV,True,1.36,11.70
1596,SYNC,2.191,OV,1.54,OV,True,1.54,13.24
1597,SYNC,2.191,OV,1.74,OV,True,1.74,14.98
1598,SYNC,2.191,OV,1.97,OV,True,1.97,16.95
1599,SYNC,2.191,OV,2.23,UN,False,-2.23,14.72
1600,SYNC,2.191,OV,1.93,UN,False,-1.93,12.79
1601,SYNC,2.191,OV,1.68,OV,True,1.68,14.47
1602,SYNC,2.191,OV,1.90,OV,True,1.90,16.37
1603,SYNC,2.191,OV,2.15,OV,True,2.15,18.52
1604,SYNC,2.191,OV,2.43,UN,False,-2.43,16.09
1605,SYNC,2.191,OV,2.12,OV,True,2.12,18.21
1606,SYNC,2.191,OV,2.39,UN,False,-2.39,15.82
1607,SYNC,2.191,OV,2.08,UN,False,-2.08,13.74
1608,SYNC,2.191,OV,1.81,OV,True,1.81,15.55
1609,SYNC,2.191,OV,2.04,UN,False,-2.04,13.51
1610,SYNC,2.191,OV,1.78,UN,False,-1.78,11.73
1611,SYNC,2.191,OV,1.54,OV,True,1.54,13.27
1612,SYNC,2.191,OV,1.74,UN,False,-1.74,11.53
1613,SYNC,2.191,OV,1.52,UN,False,-1.52,10.01
1614,SYNC,2.191,OV,1.32,OV,True,1.32,11.33
1615,SYNC,2.191,OV,1.49,OV,True,1.49,12.82
1616,SYNC,2.191,OV,1.69,OV,True,1.69,14.51
1617,SYNC,2.191,OV,1.91,OV,True,1.91,16.42
1618,SYNC,2.191,OV,2.16,OV,True,2.16,18.58
1619,SYNC,2.191,OV,2.44,UN,False,-2.44,16.14
1620,SYNC,2.191,OV,2.12,UN,False,-2.12,14.02
1621,SYNC,2.191,OV,1.84,OV,True,1.84,15.86
1622,SYNC,2.191,OV,2.08,OV,True,2.08,17.94
1623,SYNC,2.191,OV,2.36,UN,False,-2.36,15.58
1624,SYNC,2.191,OV,2.05,OV,True,2.05,17.63
1625,SYNC,2.191,OV,2.32,OV,True,2.32,19.95
1626,SYNC,2.191,OV,2.62,OV,True,2.62,22.57
1627,SYNC,2.191,OV,2.97,UN,False,-2.97,19.60
1628,SYNC,2.191,OV,2.58,UN,False,-2.58,17.02
1629,SYNC,2.191,OV,2.24,UN,False,-2.24,14.78
1630,SYNC,2.191,OV,1.94,OV,True,1.94,16.72
1631,SYNC,2.191,OV,2.20,OV,True,2.20,18.92
1632,SYNC,2.191,OV,2.49,UN,False,-2.49,16.43
1633,SYNC,2.191,OV,2.16,OV,True,2.16,18.59
1634,SYNC,2.191,OV,2.44,UN,False,-2.44,16.15
1635,SYNC,2.191,OV,2.12,UN,False,-2.12,14.03
1636,SYNC,2.191,OV,1.84,UN,False,-1.84,12.19
1637,SYNC,2.191,OV,1.60,UN,False,-1.60,10.59
1638,SYNC,2.191,OV,1.39,OV,True,1.39,11.98
1639,SYNC,2.191,OV,1.57,OV,True,1.57,13.55
1640,SYNC,2.191,OV,1.78,UN,False,-1.78,11.77
1641,SYNC,2.191,OV,1.55,OV,True,1.55,13.32
1642,SYNC,2.191,OV,1.75,OV,True,1.75,15.07
1643,SYNC,2.191,OV,1.98,OV,True,1.98,17.05
1644,SYNC,2.191,OV,2.24,OV,True,2.24,19.29
1645,SYNC,2.191,OV,2.54,OV,True,2.54,21.83
1646,SYNC,2.191,OV,2.87,OV,True,2.87,24.70
1647,SYNC,2.191,OV,3.25,UN,False,-3.25,21.45
1648,SYNC,2.191,OV,2.82,UN,False,-2.82,18.63
1649,SYNC,2.191,OV,2.45,UN,False,-2.45,16.18
1650,SYNC,2.191,OV,2.13,UN,False,-2.13,14.05
1651,SYNC,2.191,OV,1.85,OV,True,1.85,15.90
1652,SYNC,2.191,OV,2.09,UN,False,-2.09,13.81
1653,SYNC,2.191,OV,1.82,OV,True,1.82,15.63
1654,SYNC,2.191,OV,2.05,UN,False,-2.05,13.58
1655,SYNC,2.191,OV,1.79,OV,True,1.79,15.37
1656,SYNC,2.191,OV,2.02,OV,True,2.02,17.39
1657,SYNC,2.191,OV,2.29,OV,True,2.29,19.68
1658,SYNC,2.191,OV,2.59,OV,True,2.59,22.27
1659,SYNC,2.191,OV,2.93,OV,True,2.93,25.20
1660,SYNC,2.191,OV,3.31,UN,False,-3.31,21.89
1661,SYNC,2.191,OV,2.88,UN,False,-2.88,19.01
1662,SYNC,2.191,OV,2.50,OV,True,2.50,21.51
1663,SYNC,2.191,OV,2.83,OV,True,2.83,24.34
1664,SYNC,2.191,OV,3.20,UN,False,-3.20,21.14
1665,SYNC,2.191,OV,2.78,UN,False,-2.78,18.36
1666,SYNC,2.191,OV,2.41,UN,False,-2.41,15.95
1667,SYNC,2.191,OV,2.10,UN,False,-2.10,13.85
1668,SYNC,2.191,OV,1.82,OV,True,1.82,15.67
1669,SYNC,2.191,OV,2.06,OV,True,2.06,17.73
1670,SYNC,2.191,OV,2.33,OV,True,2.33,20.06
1671,SYNC,2.191,OV,2.64,UN,False,-2.64,17.42
1672,SYNC,2.191,OV,2.29,UN,False,-2.29,15.13
1673,SYNC,2.191,OV,1.99,UN,False,-1.99,13.14
1674,SYNC,2.191,OV,1.73,OV,True,1.73,14.87
1675,SYNC,2.191,OV,1.95,UN,False,-1.95,12.92
1676,SYNC,2.191,OV,1.70,OV,True,1.70,14.62
1677,SYNC,2.191,OV,1.92,UN,False,-1.92,12.70
1678,SYNC,2.191,OV,1.67,OV,True,1.67,14.37
1679,SYNC,2.191,OV,1.89,UN,False,-1.89,12.48
1680,SYNC,2.191,OV,1.64,UN,False,-1.64,10.84
1681,SYNC,2.191,OV,1.42,OV,True,1.42,12.26
1690,ANTI-SYNC,-2.191,UN,1.61,OV,False,-1.61,10.65
1691,ANTI-SYNC,-2.191,UN,1.40,OV,False,-1.40,9.25
1692,ANTI-SYNC,-2.191,UN,1.22,OV,False,-1.22,8.03
1693,ANTI-SYNC,-2.191,UN,1.06,OV,False,-1.06,6.97
1694,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,7.97
1695,ANTI-SYNC,-2.191,UN,1.05,OV,False,-1.05,6.92
1696,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,5.92
1697,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,6.92
1698,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,5.92
1699,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,6.92
1700,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,7.92
1701,ANTI-SYNC,-2.191,UN,1.04,UN,True,1.04,8.96
1702,ANTI-SYNC,-2.191,UN,1.18,OV,False,-1.18,7.78
1703,ANTI-SYNC,-2.191,UN,1.02,UN,True,1.02,8.80
1704,ANTI-SYNC,-2.191,UN,1.16,OV,False,-1.16,7.64
1705,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,8.64
1706,ANTI-SYNC,-2.191,UN,1.14,OV,False,-1.14,7.50
1707,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,8.50
1708,ANTI-SYNC,-2.191,UN,1.12,OV,False,-1.12,7.38
1709,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,6.38
1710,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,7.38
1711,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,6.38
1712,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,5.38
1713,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,4.38
1714,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,5.38
1715,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,6.38
1716,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,7.38
1717,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,6.38
1718,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,7.38
1719,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,6.38
1720,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,5.38
1721,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,4.38
1722,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,3.38
1723,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,4.38
1724,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,3.38
1725,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,4.38
1726,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,3.38
1727,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,4.38
1728,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,5.38
1729,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,6.38
1730,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,5.38
1731,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,6.38
1732,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,7.38
1733,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,6.38
1734,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,7.38
1735,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,8.38
1736,ANTI-SYNC,-2.191,UN,1.10,UN,True,1.10,9.48
1737,ANTI-SYNC,-2.191,UN,1.25,OV,False,-1.25,8.23
1738,ANTI-SYNC,-2.191,UN,1.08,UN,True,1.08,9.31
1739,ANTI-SYNC,-2.191,UN,1.22,OV,False,-1.22,8.09
1740,ANTI-SYNC,-2.191,UN,1.06,UN,True,1.06,9.15
1741,ANTI-SYNC,-2.191,UN,1.20,UN,True,1.20,10.35
1742,ANTI-SYNC,-2.191,UN,1.36,UN,True,1.36,11.71
1743,ANTI-SYNC,-2.191,UN,1.54,OV,False,-1.54,10.17
1744,ANTI-SYNC,-2.191,UN,1.34,OV,False,-1.34,8.83
1745,ANTI-SYNC,-2.191,UN,1.16,OV,False,-1.16,7.67
1746,ANTI-SYNC,-2.191,UN,1.01,OV,False,-1.01,6.66
1747,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,7.66
1748,ANTI-SYNC,-2.191,UN,1.01,OV,False,-1.01,6.65
1749,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,5.65
1750,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,6.65
1751,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,5.65
1752,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,6.65
1753,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,5.65
1754,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,4.65
1755,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,5.65
1756,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,6.65
1757,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,5.65
1758,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,6.65
1759,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,5.65
1760,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,6.65
1761,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,5.65
1762,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,4.65
1763,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,3.65
1764,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,2.65
1765,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,3.65
1766,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,4.65
1767,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,3.65
1768,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,4.65
1769,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,5.65
1770,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,6.65
1771,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,5.65
1772,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,4.65
2061,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,3.65
2062,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,4.65
2063,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,3.65
2064,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,2.65
2065,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,1.65
2066,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,2.65
2067,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,3.65
2068,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,4.65
2069,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,5.65
2070,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,4.65
2071,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,5.65
2072,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,4.65
2073,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,3.65
2074,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,4.65
2075,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,5.65
2076,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,4.65
2077,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,5.65
2078,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,4.65
2079,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,5.65
2080,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,4.65
2081,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,5.65
2082,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,4.65
2083,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,5.65
2084,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,4.65
2085,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,3.65
2086,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,4.65
2087,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,3.65
2088,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,2.65
2089,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,1.65
2090,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,0.65
2091,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-0.35
2092,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-1.35
2357,SYNC,2.191,OV,1.00,OV,True,1.00,-0.35
2358,SYNC,2.191,OV,1.00,UN,False,-1.00,-1.35
2359,SYNC,2.191,OV,1.00,OV,True,1.00,-0.35
2360,SYNC,2.191,OV,1.00,OV,True,1.00,0.65
2361,SYNC,2.191,OV,1.00,OV,True,1.00,1.65
2362,SYNC,2.191,OV,1.00,OV,True,1.00,2.65
2363,SYNC,2.191,OV,1.00,UN,False,-1.00,1.65
2364,SYNC,2.191,OV,1.00,UN,False,-1.00,0.65
2365,SYNC,2.191,OV,1.00,OV,True,1.00,1.65
2366,SYNC,2.191,OV,1.00,OV,True,1.00,2.65
2367,SYNC,2.191,OV,1.00,UN,False,-1.00,1.65
2368,SYNC,2.191,OV,1.00,UN,False,-1.00,0.65
2369,SYNC,2.191,OV,1.00,OV,True,1.00,1.65
2370,SYNC,2.191,OV,1.00,UN,False,-1.00,0.65
2371,SYNC,2.191,OV,1.00,UN,False,-1.00,-0.35
2372,SYNC,2.191,OV,1.00,OV,True,1.00,0.65
2373,SYNC,2.191,OV,1.00,OV,True,1.00,1.65
2374,SYNC,2.191,OV,1.00,UN,False,-1.00,0.65
2375,SYNC,2.191,OV,1.00,UN,False,-1.00,-0.35
2376,SYNC,2.191,OV,1.00,OV,True,1.00,0.65
2377,SYNC,2.191,OV,1.00,OV,True,1.00,1.65
2378,SYNC,2.191,OV,1.00,UN,False,-1.00,0.65
2379,SYNC,2.191,OV,1.00,OV,True,1.00,1.65
2380,SYNC,2.191,OV,1.00,OV,True,1.00,2.65
2381,SYNC,2.191,OV,1.00,OV,True,1.00,3.65
2382,SYNC,2.191,OV,1.00,UN,False,-1.00,2.65
2383,SYNC,2.191,OV,1.00,OV,True,1.00,3.65
2384,SYNC,2.191,OV,1.00,OV,True,1.00,4.65
2385,SYNC,2.191,OV,1.00,OV,True,1.00,5.65
2386,SYNC,2.191,OV,1.00,OV,True,1.00,6.65
2387,SYNC,2.191,OV,1.00,OV,True,1.00,7.65
2388,SYNC,2.191,OV,1.01,UN,False,-1.01,6.64
2389,SYNC,2.191,OV,1.00,UN,False,-1.00,5.64
2390,SYNC,2.191,OV,1.00,UN,False,-1.00,4.64
2391,SYNC,2.191,OV,1.00,OV,True,1.00,5.64
2392,SYNC,2.191,OV,1.00,UN,False,-1.00,4.64
2393,SYNC,2.191,OV,1.00,UN,False,-1.00,3.64
2394,SYNC,2.191,OV,1.00,OV,True,1.00,4.64
2395,SYNC,2.191,OV,1.00,UN,False,-1.00,3.64
2396,SYNC,2.191,OV,1.00,OV,True,1.00,4.64
2397,SYNC,2.191,OV,1.00,OV,True,1.00,5.64
2398,SYNC,2.191,OV,1.00,OV,True,1.00,6.64
2399,SYNC,2.191,OV,1.00,OV,True,1.00,7.64
2400,SYNC,2.191,OV,1.00,UN,False,-1.00,6.64
2401,SYNC,2.191,OV,1.00,UN,False,-1.00,5.64
2402,SYNC,2.191,OV,1.00,UN,False,-1.00,4.64
2403,SYNC,2.191,OV,1.00,UN,False,-1.00,3.64
2404,SYNC,2.191,OV,1.00,OV,True,1.00,4.64
2405,SYNC,2.191,OV,1.00,OV,True,1.00,5.64
2406,SYNC,2.191,OV,1.00,UN,False,-1.00,4.64
2407,SYNC,2.191,OV,1.00,UN,False,-1.00,3.64
2408,SYNC,2.191,OV,1.00,OV,True,1.00,4.64
2409,SYNC,2.191,OV,1.00,UN,False,-1.00,3.64
2410,SYNC,2.191,OV,1.00,OV,True,1.00,4.64
2411,SYNC,2.191,OV,1.00,OV,True,1.00,5.64
2412,SYNC,2.191,OV,1.00,OV,True,1.00,6.64
2413,SYNC,2.191,OV,1.00,OV,True,1.00,7.64
2414,SYNC,2.191,OV,1.00,UN,False,-1.00,6.64
2415,SYNC,2.191,OV,1.00,UN,False,-1.00,5.64
2416,SYNC,2.191,OV,1.00,UN,False,-1.00,4.64
2417,SYNC,2.191,OV,1.00,OV,True,1.00,5.64
2418,SYNC,2.191,OV,1.00,OV,True,1.00,6.64
2419,SYNC,2.191,OV,1.00,UN,False,-1.00,5.64
2420,SYNC,2.191,OV,1.00,OV,True,1.00,6.64
2421,SYNC,2.191,OV,1.00,OV,True,1.00,7.64
2422,SYNC,2.191,OV,1.00,UN,False,-1.00,6.64
2423,SYNC,2.191,OV,1.00,OV,True,1.00,7.64
2424,SYNC,2.191,OV,1.00,OV,True,1.00,8.64
2425,SYNC,2.191,OV,1.14,OV,True,1.14,9.78
2426,SYNC,2.191,OV,1.29,OV,True,1.29,11.07
2427,SYNC,2.191,OV,1.46,OV,True,1.46,12.53
2428,SYNC,2.191,OV,1.65,OV,True,1.65,14.18
2429,SYNC,2.191,OV,1.86,UN,False,-1.86,12.32
2430,SYNC,2.191,OV,1.62,OV,True,1.62,13.94
2431,SYNC,2.191,OV,1.83,UN,False,-1.83,12.11
2432,SYNC,2.191,OV,1.59,UN,False,-1.59,10.52
2433,SYNC,2.191,OV,1.38,UN,False,-1.38,9.14
2434,SYNC,2.191,OV,1.20,UN,False,-1.20,7.94
2435,SYNC,2.191,OV,1.04,UN,False,-1.04,6.90
2436,SYNC,2.191,OV,1.00,OV,True,1.00,7.90
2437,SYNC,2.191,OV,1.04,UN,False,-1.04,6.86
2438,SYNC,2.191,OV,1.00,UN,False,-1.00,5.86
2439,SYNC,2.191,OV,1.00,OV,True,1.00,6.86
2440,SYNC,2.191,OV,1.00,UN,False,-1.00,5.86
2441,SYNC,2.191,OV,1.00,OV,True,1.00,6.86
2442,SYNC,2.191,OV,1.00,OV,True,1.00,7.86
2443,SYNC,2.191,OV,1.03,UN,False,-1.03,6.83
2444,SYNC,2.191,OV,1.00,UN,False,-1.00,5.83
2445,SYNC,2.191,OV,1.00,UN,False,-1.00,4.83
2446,SYNC,2.191,OV,1.00,OV,True,1.00,5.83
2447,SYNC,2.191,OV,1.00,UN,False,-1.00,4.83
2448,SYNC,2.191,OV,1.00,OV,True,1.00,5.83
2449,SYNC,2.191,OV,1.00,OV,True,1.00,6.83
2450,SYNC,2.191,OV,1.00,OV,True,1.00,7.83
2451,SYNC,2.191,OV,1.03,OV,True,1.03,8.86
2452,SYNC,2.191,OV,1.16,OV,True,1.16,10.02
2453,SYNC,2.191,OV,1.32,UN,False,-1.32,8.70
2454,SYNC,2.191,OV,1.14,UN,False,-1.14,7.56
2455,SYNC,2.191,OV,1.00,UN,False,-1.00,6.56
2456,SYNC,2.191,OV,1.00,UN,False,-1.00,5.56
2569,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,4.56
